response_id,item,domain,scorer_type,model_size,model_name,rubric_type,"model_size == ""New""",model_rubric,llm_1,llm_2,llm_3,llm_avg,human_1,human_2,human_3,human_avg
394,15,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
201,13,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
698,19,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
696,19,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,1,0,0
6,1,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
635,18,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
164,3,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
396,15,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
120,2,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
585,8,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
356,5,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
423,6,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
777,20,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
641,9,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
448,16,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
630,18,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,0,1,1,1,1,1
572,8,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
631,18,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
451,16,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
577,8,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
71,11,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
771,20,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
720,19,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
478,16,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
99,2,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
284,14,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
109,2,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
10,1,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
249,4,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
45,11,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
522,17,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,1,0
779,20,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
497,7,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
74,11,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
86,2,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
258,4,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
544,17,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,0,1,1,1
775,20,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
310,14,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
81,2,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
640,18,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
404,6,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
230,13,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
558,17,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,0,1,1,1
271,4,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
732,10,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,0,1,1,1
596,8,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
531,17,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
470,16,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
456,16,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
190,3,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
675,9,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,0,0,0,0
113,2,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
547,17,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
585,8,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
454,16,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,1,1,1,0,0,0,0
53,11,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
655,9,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
111,2,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,1,0,1,1
483,7,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
640,18,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
149,12,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
747,10,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,0,1,1,1,1,1,1
247,4,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
352,5,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
292,14,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
762,20,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
529,17,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
24,1,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
777,20,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
558,17,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,0,1,1,1
717,19,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
286,14,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
789,20,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
362,15,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
740,10,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
656,9,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
190,3,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
304,14,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
140,12,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
696,19,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,1,0,0
320,14,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
743,10,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,0,1,0,0
219,13,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
195,3,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,1,1,1,1
394,15,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
676,9,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
710,19,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
255,4,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
326,5,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,0,0,0,0
478,16,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
209,13,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
765,20,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,0,0,0,0
549,17,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
57,11,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
109,2,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
239,13,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
5,1,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
135,12,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
574,8,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
386,15,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
435,6,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
718,19,Math,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
98,2,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
228,13,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
768,20,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
85,2,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
239,13,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
155,12,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,1,1,1,1,1,1,1,1
133,12,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
742,10,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
85,2,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
291,14,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
593,8,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
687,19,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
127,12,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
554,17,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,1,0
306,14,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
256,4,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
271,4,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
119,2,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
424,6,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
701,19,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
560,17,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
338,5,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
368,15,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
16,1,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
67,11,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,1,1,1,1,1,1,1,1
16,1,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
472,16,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
194,3,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,0,1,1,1
663,9,ELA,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
206,13,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,0,1,1
487,7,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
480,16,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
766,20,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
557,17,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,0,1
193,3,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
46,11,Math,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
412,6,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
136,12,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
692,19,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
108,2,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
294,14,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,1,1,0,1
33,1,ELA,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,1,0,0,1,1,1,1
689,19,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,0,1,1
722,10,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,1,0,0,0
452,16,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,0,1,0,0
458,16,Math,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
583,8,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
98,2,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
264,4,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
189,3,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
169,3,ELA,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,1,0,0,1,0,0
419,6,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
774,20,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
251,4,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,1,1,1,1
551,17,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,0,1,1,1
602,18,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
494,7,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
556,17,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,1,1,1,1,1,1,1,1
46,11,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
481,7,ELA,basic,New,Claude 4.0 Sonnet,Empty,FALSE,Claude 4.0 Sonnet: Empty,0,0,0,0,0,0,0,0
326,5,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,0,0,0,0
314,14,Math,criteria,New,OpenAI o3,Criteria Only,FALSE,OpenAI o3: Criteria Only,0,0,0,0,1,1,0,1
262,4,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
650,9,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
150,12,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
35,1,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
683,19,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
597,8,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
377,15,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,0,0,0,0
764,20,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
458,16,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
411,6,ELA,criteria,New,Gemini 2.5 Pro,Criteria Only,FALSE,Gemini 2.5 Pro: Criteria Only,0,0,0,0,0,0,0,0
84,2,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
596,8,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
134,12,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
62,11,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
151,12,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
49,11,Math,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,0,0,0,0,0,0,0,0
318,14,Math,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
615,18,Math,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,0,0,0,0,0,0
403,6,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
529,17,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
639,18,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,1,1,1,1
303,14,Math,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,1,1,1,1,1,1,1,1
375,15,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,0,0,0,0,0,0,0,0
344,5,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,1,1,1,1
275,4,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,1,1,1,1,1,1,1,1
507,7,ELA,criteria,New,OpenAI o4 Mini,Criteria Only,FALSE,OpenAI o4 Mini: Criteria Only,1,1,1,1,1,1,1,1
485,7,ELA,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,0,0,0,0,0,0,0,0
325,5,ELA,criteria,New,Claude 4.0 Sonnet,Criteria Only,FALSE,Claude 4.0 Sonnet: Criteria Only,0,0,0,0,0,0,0,0
222,13,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,1,1,1,1,1,1,1,1
141,12,Math,basic,New,OpenAI o4 Mini,Empty,FALSE,OpenAI o4 Mini: Empty,1,1,1,1,1,1,1,1
614,18,Math,basic,New,Gemini 2.5 Pro,Empty,FALSE,Gemini 2.5 Pro: Empty,0,0,0,0,0,0,0,0
183,3,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,1,1,1,1,1,1,1,1
413,6,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,0,0,0,0,0,0,0,0
402,6,ELA,criteria_examples,New,OpenAI o4 Mini,Full,FALSE,OpenAI o4 Mini: Full,0,0,0,0,0,0,0,0
309,14,Math,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,0,1,1,1
389,15,Math,basic,New,OpenAI o3,Empty,FALSE,OpenAI o3: Empty,1,1,1,1,1,1,1,1
421,6,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,0,0,0,0,1,0,0,0
583,8,ELA,criteria_examples,New,Gemini 2.5 Pro,Full,FALSE,Gemini 2.5 Pro: Full,1,1,1,1,1,1,1,1
173,3,ELA,criteria_examples,New,Claude 4.0 Sonnet,Full,FALSE,Claude 4.0 Sonnet: Full,0,0,1,0,0,1,0,0
564,8,ELA,criteria_examples,New,OpenAI o3,Full,FALSE,OpenAI o3: Full,1,1,1,1,0,0,0,0
